student_number,name,gender,age,department_code,semester,academic_year,attendance_percentage,previous_cgpa,mid_1,mid_2,internal_marks,backlogs,semester_cgpa,grade,risk_level,academic_average,attendance_risk_score,attendance_risk_category,internal_average,mid_term_average,backlog_severity_score,backlog_severity_category,previous_cgpa_trend,academic_stability
2023ai086,Aarav Verma,MALE,22,AI,6,2022-2023,77.91,7.08,61.04,70.92,72.44,0,6.94,B,MEDIUM,68.13,0.0,NORMAL,0.7244,65.98,0.0,NONE,-0.08,0.0935
2023it087,Siddharth Iyer,MALE,20,IT,1,2020-2021,86.34,7.18,58.51,65.41,67.03,0,7.39,A,LOW,63.65,0.0,NORMAL,0.6703,61.96,0.0,NONE,0.0,0.0
2023it087,Siddharth Iyer,MALE,20,IT,2,2020-2021,81.6,7.39,75.92,73.12,68.68,0,7.67,A,LOW,72.57,0.0,NORMAL,0.6868,74.52,0.0,NONE,0.21,0.0
2023it087,Siddharth Iyer,MALE,21,IT,3,2021-2022,87.39,7.53,69.4,66.75,73.39,0,7.55,A,LOW,69.85,0.0,NORMAL,0.7339,68.08,0.0,NONE,0.14,0.1762
2023it087,Siddharth Iyer,MALE,21,IT,4,2021-2022,83.26,7.54,59.08,65.78,63.28,0,7.02,A,LOW,62.71,0.0,NORMAL,0.6328,62.43,0.0,NONE,0.01,0.1679
2023it087,Siddharth Iyer,MALE,22,IT,5,2022-2023,90.57,7.41,64.18,66.67,67.57,0,7.27,A,LOW,66.14,0.0,NORMAL,0.6757,65.43,0.0,NONE,-0.13,0.1454
2023it087,Siddharth Iyer,MALE,22,IT,6,2022-2023,76.5,7.38,63.22,68.12,73.28,2,6.58,B,MEDIUM,68.21,0.0,NORMAL,0.7328,65.67,0.4,MODERATE,-0.03,0.1307
2023cs088,Rahul Singireddy,MALE,18,CS,1,2020-2021,61.15,5.88,64.6,57.07,54.0,1,5.48,C,HIGH,58.56,0.1847,CRITICAL,0.54,60.83,0.2,MODERATE,0.0,0.0
2023cs088,Rahul Singireddy,MALE,18,CS,2,2020-2021,69.78,5.48,58.18,48.58,64.43,2,5.35,C,HIGH,57.06,0.0696,AT_RISK,0.6443,53.38,0.4,MODERATE,-0.4,0.0
2023cs088,Rahul Singireddy,MALE,19,CS,3,2021-2022,74.99,5.42,55.91,61.53,59.92,1,5.49,C,HIGH,59.12,0.0001,AT_RISK,0.5992,58.72,0.2,MODERATE,-0.06,0.2501
2023cs088,Rahul Singireddy,MALE,19,CS,4,2021-2022,76.92,5.44,59.27,64.16,62.23,2,5.53,C,HIGH,61.89,0.0,NORMAL,0.6223,61.72,0.4,MODERATE,0.02,0.2181
2023cs088,Rahul Singireddy,MALE,20,CS,5,2022-2023,78.92,5.46,69.34,65.1,67.0,2,5.54,C,HIGH,67.15,0.0,NORMAL,0.67,67.22,0.4,MODERATE,0.02,0.1936
2023it089,Aarav Nair,MALE,18,IT,1,2020-2021,76.06,6.91,81.91,77.68,71.37,0,7.11,A,LOW,76.99,0.0,NORMAL,0.7137,79.8,0.0,NONE,0.0,0.0
2023it089,Aarav Nair,MALE,18,IT,2,2020-2021,80.5,7.11,76.17,74.58,75.14,0,7.62,A,LOW,75.3,0.0,NORMAL,0.7514,75.38,0.0,NONE,0.2,0.0
2023it089,Aarav Nair,MALE,19,IT,3,2021-2022,83.41,7.37,74.44,78.95,68.42,2,6.94,B,MEDIUM,73.94,0.0,NORMAL,0.6842,76.69,0.4,MODERATE,0.26,0.2307
2023it089,Aarav Nair,MALE,19,IT,4,2021-2022,86.17,7.22,71.9,68.12,70.33,0,6.92,B,MEDIUM,70.12,0.0,NORMAL,0.7033,70.01,0.0,NONE,-0.15,0.1936
2023it089,Aarav Nair,MALE,20,IT,5,2022-2023,75.6,7.15,70.88,64.67,73.66,1,7.03,A,LOW,69.74,0.0,NORMAL,0.7366,67.78,0.2,MODERATE,-0.07,0.1677
2023it089,Aarav Nair,MALE,20,IT,6,2022-2023,74.92,7.12,82.13,76.08,78.74,0,7.3,A,LOW,78.98,0.0011,AT_RISK,0.7874,79.1,0.0,NONE,-0.03,0.1506
2023it089,Aarav Nair,MALE,21,IT,7,2023-2024,81.78,7.15,66.37,78.26,74.44,0,7.33,A,LOW,73.02,0.0,NORMAL,0.7444,72.32,0.0,NONE,0.03,0.1374
2023civil090,Rohan Singireddy,MALE,19,CIVIL,1,2020-2021,75.91,7.53,65.67,74.63,66.46,0,7.36,A,LOW,68.92,0.0,NORMAL,0.6646,70.15,0.0,NONE,0.0,0.0
2023civil090,Rohan Singireddy,MALE,19,CIVIL,2,2020-2021,74.83,7.36,75.97,63.49,73.97,0,7.4,A,LOW,71.14,0.0023,AT_RISK,0.7397,69.73,0.0,NONE,-0.17,0.0
2023civil090,Rohan Singireddy,MALE,20,CIVIL,3,2021-2022,77.19,7.38,74.22,72.29,68.51,0,7.08,A,LOW,71.67,0.0,NORMAL,0.6851,73.26,0.0,NONE,0.02,0.0929
2023civil090,Rohan Singireddy,MALE,20,CIVIL,4,2021-2022,71.8,7.28,72.66,61.17,71.68,0,7.07,A,LOW,68.5,0.0427,AT_RISK,0.7168,66.91,0.0,NONE,-0.1,0.1044
2023civil090,Rohan Singireddy,MALE,21,CIVIL,5,2022-2023,82.05,7.23,68.59,68.43,74.86,0,7.25,A,LOW,70.63,0.0,NORMAL,0.7486,68.51,0.0,NONE,-0.05,0.1146
2023civil090,Rohan Singireddy,MALE,21,CIVIL,6,2022-2023,80.28,7.23,73.06,61.03,74.99,0,7.27,A,LOW,69.69,0.0,NORMAL,0.7499,67.04,0.0,NONE,0.0,0.1147
2023ece091,Rohan Chopra,MALE,20,ECE,1,2020-2021,85.97,9.29,96.02,97.25,96.58,0,9.51,O,LOW,96.62,0.0,NORMAL,0.9658,96.64,0.0,NONE,0.0,0.0
2023ece091,Rohan Chopra,MALE,20,ECE,2,2020-2021,96.23,9.51,100.0,89.84,100.0,0,9.85,O,LOW,96.61,0.0,NORMAL,1.0,94.92,0.0,NONE,0.22,0.0
2023ece091,Rohan Chopra,MALE,21,ECE,3,2021-2022,92.52,9.68,100.0,100.0,100.0,0,9.86,O,LOW,100.0,0.0,NORMAL,1.0,100.0,0.0,NONE,0.17,0.1955
2023ece091,Rohan Chopra,MALE,21,ECE,4,2021-2022,95.62,9.74,99.05,98.33,95.49,0,10.0,O,LOW,97.62,0.0,NORMAL,0.9549,98.69,0.0,NONE,0.06,0.2017
2023ece091,Rohan Chopra,MALE,22,ECE,5,2022-2023,88.63,9.8,100.0,100.0,90.25,0,9.8,O,LOW,96.75,0.0,NORMAL,0.9025,100.0,0.0,NONE,0.06,0.2062
2023eee092,Rahul Singireddy,MALE,18,EEE,1,2020-2021,76.98,7.86,72.57,74.13,65.58,0,7.55,A,LOW,70.76,0.0,NORMAL,0.6558,73.35,0.0,NONE,0.0,0.0
2023eee092,Rahul Singireddy,MALE,18,EEE,2,2020-2021,93.74,7.55,66.05,62.74,75.95,0,7.68,A,LOW,68.25,0.0,NORMAL,0.7595,64.4,0.0,NONE,-0.31,0.0
2023eee092,Rahul Singireddy,MALE,19,EEE,3,2021-2022,86.48,7.62,75.43,77.41,64.83,0,7.35,A,LOW,72.56,0.0,NORMAL,0.6483,76.42,0.0,NONE,0.07,0.1626
2023eee092,Rahul Singireddy,MALE,19,EEE,4,2021-2022,91.94,7.53,79.74,73.01,64.14,0,7.77,A,LOW,72.3,0.0,NORMAL,0.6414,76.38,0.0,NONE,-0.09,0.1517
2023eee092,Rahul Singireddy,MALE,20,EEE,5,2022-2023,85.44,7.59,67.9,71.96,76.31,0,7.62,A,LOW,72.06,0.0,NORMAL,0.7631,69.93,0.0,NONE,0.06,0.1332
2023eee092,Rahul Singireddy,MALE,20,EEE,6,2022-2023,89.77,7.59,72.96,70.44,71.33,0,6.91,B,MEDIUM,71.58,0.0,NORMAL,0.7133,71.7,0.0,NONE,0.0,0.1203
2023eee092,Rahul Singireddy,MALE,21,EEE,7,2023-2024,87.47,7.48,71.9,63.55,70.47,0,7.2,A,LOW,68.64,0.0,NORMAL,0.7047,67.72,0.0,NONE,-0.11,0.1224
2023ds093,Sanya Iyer,FEMALE,20,DS,1,2020-2021,70.16,5.85,61.51,49.28,51.74,0,5.65,C,HIGH,54.18,0.0645,AT_RISK,0.5174,55.4,0.0,NONE,0.0,0.0
2023ds093,Sanya Iyer,FEMALE,20,DS,2,2020-2021,60.49,5.65,52.82,47.1,46.84,0,5.46,C,HIGH,48.92,0.1935,CRITICAL,0.4684,49.96,0.0,NONE,-0.2,0.0
2023ds093,Sanya Iyer,FEMALE,21,DS,3,2021-2022,63.98,5.55,46.41,56.6,49.33,1,5.16,C,HIGH,50.78,0.1469,CRITICAL,0.4933,51.5,0.2,MODERATE,-0.1,0.1528
2023ds093,Sanya Iyer,FEMALE,21,DS,4,2021-2022,63.9,5.42,50.61,53.54,49.91,1,5.01,C,HIGH,51.35,0.148,CRITICAL,0.4991,52.08,0.2,MODERATE,-0.13,0.1814
2023ds093,Sanya Iyer,FEMALE,22,DS,5,2022-2023,58.96,5.32,45.91,49.33,44.75,1,4.7,C,HIGH,46.66,0.2139,CRITICAL,0.4475,47.62,0.2,MODERATE,-0.1,0.2058
2023ds093,Sanya Iyer,FEMALE,22,DS,6,2022-2023,57.8,5.2,48.44,48.52,52.18,0,5.21,C,HIGH,49.71,0.2293,CRITICAL,0.5218,48.48,0.0,NONE,-0.12,0.2351
2023it094,Nikhil Sharma,MALE,18,IT,1,2020-2021,87.35,7.2,80.24,76.92,79.34,0,7.38,A,LOW,78.83,0.0,NORMAL,0.7934,78.58,0.0,NONE,0.0,0.0
2023it094,Nikhil Sharma,MALE,18,IT,2,2020-2021,81.62,7.38,79.11,75.95,82.27,0,7.64,A,LOW,79.11,0.0,NORMAL,0.8227,77.53,0.0,NONE,0.18,0.0
2023it094,Nikhil Sharma,MALE,19,IT,3,2021-2022,84.59,7.51,79.97,80.84,79.91,0,7.71,A,LOW,80.24,0.0,NORMAL,0.7991,80.4,0.0,NONE,0.13,0.1557
2023it094,Nikhil Sharma,MALE,19,IT,4,2021-2022,78.0,7.58,86.35,72.19,82.75,1,7.58,A,LOW,80.43,0.0,NORMAL,0.8275,79.27,0.2,MODERATE,0.07,0.167
2023it094,Nikhil Sharma,MALE,20,IT,5,2022-2023,81.31,7.58,98.66,84.6,79.53,1,7.75,A,LOW,87.6,0.0,NORMAL,0.7953,91.63,0.2,MODERATE,0.0,0.1619
2023it094,Nikhil Sharma,MALE,20,IT,6,2022-2023,72.65,7.61,81.61,77.09,89.12,0,7.79,A,LOW,82.61,0.0313,AT_RISK,0.8912,79.35,0.0,NONE,0.03,0.1588
2023it094,Nikhil Sharma,MALE,21,IT,7,2023-2024,78.47,7.64,77.87,92.11,82.94,1,8.07,A+,LOW,84.31,0.0,NORMAL,0.8294,84.99,0.2,MODERATE,0.03,0.1576
2023it094,Nikhil Sharma,MALE,21,IT,8,2023-2024,81.37,7.7,84.16,83.48,86.52,0,7.63,A,LOW,84.72,0.0,NORMAL,0.8652,83.82,0.0,NONE,0.06,0.1621
2023civil095,Tanvi Reddy,FEMALE,18,CIVIL,1,2020-2021,85.61,7.94,89.3,83.94,77.62,0,8.07,A+,LOW,83.62,0.0,NORMAL,0.7762,86.62,0.0,NONE,0.0,0.0
2023civil095,Tanvi Reddy,FEMALE,18,CIVIL,2,2020-2021,92.71,8.07,91.3,83.44,89.4,0,8.3,A+,LOW,88.05,0.0,NORMAL,0.894,87.37,0.0,NONE,0.13,0.0
2023civil095,Tanvi Reddy,FEMALE,19,CIVIL,3,2021-2022,78.25,8.19,77.85,92.78,83.28,0,8.25,A+,LOW,84.64,0.0,NORMAL,0.8328,85.32,0.0,NONE,0.12,0.125
2023civil095,Tanvi Reddy,FEMALE,19,CIVIL,4,2021-2022,83.04,8.21,94.41,92.74,95.74,0,8.67,A+,LOW,94.3,0.0,NORMAL,0.9574,93.57,0.0,NONE,0.02,0.1247
2023civil095,Tanvi Reddy,FEMALE,20,CIVIL,5,2022-2023,84.59,8.32,73.47,91.43,78.81,0,8.28,A+,LOW,81.24,0.0,NORMAL,0.7881,82.45,0.0,NONE,0.11,0.1454
2023cs096,Nikhil Iyer,MALE,20,CS,1,2020-2021,76.02,7.02,67.03,65.54,67.62,0,6.78,B,MEDIUM,66.73,0.0,NORMAL,0.6762,66.28,0.0,NONE,0.0,0.0
2023cs096,Nikhil Iyer,MALE,20,CS,2,2020-2021,78.03,6.78,75.48,63.85,71.76,0,7.13,A,LOW,70.36,0.0,NORMAL,0.7176,69.67,0.0,NONE,-0.24,0.0
2023cs096,Nikhil Iyer,MALE,21,CS,3,2021-2022,77.99,6.96,66.08,69.0,76.56,0,7.06,A,LOW,70.55,0.0,NORMAL,0.7656,67.54,0.0,NONE,0.18,0.1249
2023cs096,Nikhil Iyer,MALE,21,CS,4,2021-2022,77.74,6.99,73.2,63.68,74.06,0,7.1,A,LOW,70.31,0.0,NORMAL,0.7406,68.44,0.0,NONE,0.03,0.1078
2023cs096,Nikhil Iyer,MALE,22,CS,5,2022-2023,78.45,7.02,65.17,64.88,73.33,0,7.19,A,LOW,67.79,0.0,NORMAL,0.7333,65.03,0.0,NONE,0.03,0.1004
2023cs096,Nikhil Iyer,MALE,22,CS,6,2022-2023,76.95,7.05,72.86,57.59,67.73,0,6.87,B,MEDIUM,66.06,0.0,NORMAL,0.6773,65.22,0.0,NONE,0.03,0.098
2023ai097,Varun Reddy,MALE,19,AI,1,2020-2021,93.76,9.13,80.21,81.82,87.05,0,8.78,A+,LOW,83.03,0.0,NORMAL,0.8705,81.01,0.0,NONE,0.0,0.0
2023ai097,Varun Reddy,MALE,19,AI,2,2020-2021,88.93,8.78,73.34,82.43,87.87,0,7.99,A,LOW,81.21,0.0,NORMAL,0.8787,77.89,0.0,NONE,-0.35,0.0
2023ai097,Varun Reddy,MALE,20,AI,3,2021-2022,96.37,8.38,83.15,94.64,83.66,0,8.58,A+,LOW,87.15,0.0,NORMAL,0.8366,88.9,0.0,NONE,-0.4,0.3753
2023ai097,Varun Reddy,MALE,20,AI,4,2021-2022,99.42,8.45,73.77,91.16,86.66,0,8.54,A+,LOW,83.86,0.0,NORMAL,0.8666,82.46,0.0,NONE,0.07,0.3441
2023ai097,Varun Reddy,MALE,21,AI,5,2022-2023,100.0,8.47,74.29,97.14,84.15,0,8.54,A+,LOW,85.19,0.0,NORMAL,0.8415,85.72,0.0,NONE,0.02,0.3132
2023ai097,Varun Reddy,MALE,21,AI,6,2022-2023,99.64,8.49,84.49,83.62,87.23,0,8.2,A+,LOW,85.11,0.0,NORMAL,0.8723,84.06,0.0,NONE,0.02,0.2869
2023ai097,Varun Reddy,MALE,22,AI,7,2023-2024,100.0,8.44,84.78,80.5,83.33,0,8.63,A+,LOW,82.87,0.0,NORMAL,0.8333,82.64,0.0,NONE,-0.05,0.2703
2023ece098,Pooja Patel,FEMALE,20,ECE,1,2020-2021,85.71,7.91,80.88,74.35,82.19,0,8.06,A+,LOW,79.14,0.0,NORMAL,0.8219,77.61,0.0,NONE,0.0,0.0
2023ece098,Pooja Patel,FEMALE,20,ECE,2,2020-2021,95.91,8.06,78.01,83.07,78.89,0,8.29,A+,LOW,79.99,0.0,NORMAL,0.7889,80.54,0.0,NONE,0.15,0.0
2023ece098,Pooja Patel,FEMALE,21,ECE,3,2021-2022,86.3,8.18,83.86,78.22,78.08,0,8.12,A+,LOW,80.05,0.0,NORMAL,0.7808,81.04,0.0,NONE,0.12,0.1353
2023ece098,Pooja Patel,FEMALE,21,ECE,4,2021-2022,90.84,8.16,79.02,81.01,86.29,0,8.39,A+,LOW,82.11,0.0,NORMAL,0.8629,80.02,0.0,NONE,-0.02,0.1234
2023ece098,Pooja Patel,FEMALE,22,ECE,5,2022-2023,93.96,8.21,77.31,74.71,83.18,0,8.26,A+,LOW,78.4,0.0,NORMAL,0.8318,76.01,0.0,NONE,0.05,0.1222
2023ece098,Pooja Patel,FEMALE,22,ECE,6,2022-2023,97.04,8.22,76.75,79.0,70.2,0,7.85,A,LOW,75.32,0.0,NORMAL,0.702,77.88,0.0,NONE,0.01,0.1191
2023ece098,Pooja Patel,FEMALE,23,ECE,7,2023-2024,95.79,8.16,77.91,84.55,77.45,0,8.15,A+,LOW,79.97,0.0,NORMAL,0.7745,81.23,0.0,NONE,-0.06,0.1096
2023ece098,Pooja Patel,FEMALE,23,ECE,8,2023-2024,87.87,8.16,81.55,63.09,77.47,0,7.54,A,LOW,74.04,0.0,NORMAL,0.7747,72.32,0.0,NONE,0.0,0.1021
2023it099,Meera Chopra,FEMALE,19,IT,1,2020-2021,100.0,8.63,91.14,89.28,93.76,0,8.65,A+,LOW,91.39,0.0,NORMAL,0.9376,90.21,0.0,NONE,0.0,0.0
2023it099,Meera Chopra,FEMALE,19,IT,2,2020-2021,100.0,8.65,92.39,85.38,91.83,0,8.57,A+,LOW,89.87,0.0,NORMAL,0.9183,88.88,0.0,NONE,0.02,0.0
2023it099,Meera Chopra,FEMALE,20,IT,3,2021-2022,96.01,8.61,83.47,83.95,80.87,0,8.71,A+,LOW,82.76,0.0,NORMAL,0.8087,83.71,0.0,NONE,-0.04,0.02
2023it099,Meera Chopra,FEMALE,20,IT,4,2021-2022,98.93,8.64,89.56,84.03,77.05,0,8.55,A+,LOW,83.55,0.0,NORMAL,0.7705,86.8,0.0,NONE,0.03,0.0171
2023it099,Meera Chopra,FEMALE,21,IT,5,2022-2023,92.96,8.62,87.36,79.56,96.09,0,8.89,A+,LOW,87.67,0.0,NORMAL,0.9609,83.46,0.0,NONE,-0.02,0.0158
2023eee100,Vikram Verma,OTHER,19,EEE,1,2020-2021,79.75,5.63,75.67,63.01,69.42,2,5.69,C,HIGH,69.37,0.0,NORMAL,0.6942,69.34,0.4,MODERATE,0.0,0.0
2023eee100,Vikram Verma,OTHER,19,EEE,2,2020-2021,83.15,5.69,77.1,73.86,68.15,3,5.23,C,HIGH,73.04,0.0,NORMAL,0.6815,75.48,0.6,SEVERE,0.06,0.0
2023eee100,Vikram Verma,OTHER,20,EEE,3,2021-2022,81.03,5.46,70.12,71.41,61.05,2,5.93,C,HIGH,67.53,0.0,NORMAL,0.6105,70.76,0.4,MODERATE,-0.23,0.1193
2023eee100,Vikram Verma,OTHER,20,EEE,4,2021-2022,93.7,5.62,75.85,72.67,65.64,1,5.76,C,HIGH,71.39,0.0,NORMAL,0.6564,74.26,0.2,MODERATE,0.16,0.0983
2023ece101,Varun Reddy,MALE,20,ECE,1,2020-2021,85.34,7.38,71.24,62.24,71.42,1,6.89,B,MEDIUM,68.3,0.0,NORMAL,0.7142,66.74,0.2,MODERATE,0.0,0.0
2023ece101,Varun Reddy,MALE,20,ECE,2,2020-2021,77.29,6.89,64.48,67.16,79.19,1,6.84,B,MEDIUM,70.28,0.0,NORMAL,0.7919,65.82,0.2,MODERATE,-0.49,0.0
2023ece101,Varun Reddy,MALE,21,ECE,3,2021-2022,79.47,6.87,72.5,60.3,75.16,0,6.82,B,MEDIUM,69.32,0.0,NORMAL,0.7516,66.4,0.0,NONE,-0.02,0.2888
2023ece101,Varun Reddy,MALE,21,ECE,4,2021-2022,84.32,6.85,77.48,61.8,62.77,0,6.67,B,MEDIUM,67.35,0.0,NORMAL,0.6277,69.64,0.0,NONE,-0.02,0.2555
2023ece101,Varun Reddy,MALE,22,ECE,5,2022-2023,88.74,6.8,60.36,52.48,67.49,2,6.12,B,MEDIUM,60.11,0.0,NORMAL,0.6749,56.42,0.4,MODERATE,-0.05,0.2383
2023ece101,Varun Reddy,MALE,22,ECE,6,2022-2023,89.28,6.67,66.64,66.95,75.52,1,6.19,B,MEDIUM,69.7,0.0,NORMAL,0.7552,66.8,0.2,MODERATE,-0.13,0.2434
2023eee102,Varun Iyer,MALE,19,EEE,1,2020-2021,72.31,6.51,60.18,61.73,55.82,1,6.02,B,MEDIUM,59.24,0.0359,AT_RISK,0.5582,60.96,0.2,MODERATE,0.0,0.0
2023eee102,Varun Iyer,MALE,19,EEE,2,2020-2021,65.24,6.02,55.75,62.42,53.46,0,5.9,C,HIGH,57.21,0.1301,AT_RISK,0.5346,59.08,0.0,NONE,-0.49,0.0
2023eee102,Varun Iyer,MALE,20,EEE,3,2021-2022,78.3,5.96,58.3,61.38,53.56,0,5.83,C,HIGH,57.75,0.0,NORMAL,0.5356,59.84,0.0,NONE,-0.06,0.3017
2023eee102,Varun Iyer,MALE,20,EEE,4,2021-2022,80.28,5.92,61.96,57.5,59.49,0,6.08,B,MEDIUM,59.65,0.0,NORMAL,0.5949,59.73,0.0,NONE,-0.04,0.2748
2023eee102,Varun Iyer,MALE,21,EEE,5,2022-2023,70.96,5.96,68.64,59.67,60.5,1,6.07,B,MEDIUM,62.94,0.0539,AT_RISK,0.605,64.16,0.2,MODERATE,0.04,0.2463
2023it103,Tanvi Verma,FEMALE,19,IT,1,2020-2021,86.1,8.42,85.36,87.88,85.32,0,8.84,A+,LOW,86.19,0.0,NORMAL,0.8532,86.62,0.0,NONE,0.0,0.0
2023it103,Tanvi Verma,FEMALE,19,IT,2,2020-2021,88.91,8.84,86.65,91.21,83.23,0,8.69,A+,LOW,87.03,0.0,NORMAL,0.8323,88.93,0.0,NONE,0.42,0.0
2023it103,Tanvi Verma,FEMALE,20,IT,3,2021-2022,94.35,8.77,88.36,89.8,86.59,0,8.48,A+,LOW,88.25,0.0,NORMAL,0.8659,89.08,0.0,NONE,-0.07,0.225
2023it103,Tanvi Verma,FEMALE,20,IT,4,2021-2022,95.11,8.67,100.0,90.84,90.37,0,9.08,O,LOW,93.74,0.0,NORMAL,0.9037,95.42,0.0,NONE,-0.1,0.1838
2023eee104,Ishita Sharma,FEMALE,19,EEE,1,2020-2021,83.05,8.9,100.0,99.15,100.0,0,9.18,O,LOW,99.72,0.0,NORMAL,1.0,99.58,0.0,NONE,0.0,0.0
2023eee104,Ishita Sharma,FEMALE,19,EEE,2,2020-2021,95.46,9.18,100.0,100.0,99.07,0,9.44,O,LOW,99.69,0.0,NORMAL,0.9907,100.0,0.0,NONE,0.28,0.0
2023eee104,Ishita Sharma,FEMALE,20,EEE,3,2021-2022,93.05,9.31,98.84,86.19,92.32,0,9.25,O,LOW,92.45,0.0,NORMAL,0.9232,92.52,0.0,NONE,0.13,0.2095
2023eee104,Ishita Sharma,FEMALE,20,EEE,4,2021-2022,89.55,9.29,97.69,100.0,88.15,0,9.39,O,LOW,95.28,0.0,NORMAL,0.8815,98.84,0.0,NONE,-0.02,0.1889
2023civil105,Ishita Reddy,FEMALE,18,CIVIL,1,2020-2021,84.51,9.48,99.84,94.71,97.06,0,9.4,O,LOW,97.2,0.0,NORMAL,0.9706,97.28,0.0,NONE,0.0,0.0
2023civil105,Ishita Reddy,FEMALE,18,CIVIL,2,2020-2021,97.54,9.4,100.0,99.1,94.31,0,9.65,O,LOW,97.8,0.0,NORMAL,0.9431,99.55,0.0,NONE,-0.08,0.0
2023civil105,Ishita Reddy,FEMALE,19,CIVIL,3,2021-2022,90.23,9.53,100.0,100.0,100.0,0,9.57,O,LOW,100.0,0.0,NORMAL,1.0,100.0,0.0,NONE,0.13,0.0656
2023civil105,Ishita Reddy,FEMALE,19,CIVIL,4,2021-2022,95.14,9.54,88.48,99.67,97.21,0,9.16,O,LOW,95.12,0.0,NORMAL,0.9721,94.08,0.0,NONE,0.01,0.064
2023civil105,Ishita Reddy,FEMALE,20,CIVIL,5,2022-2023,89.69,9.45,94.86,94.75,88.91,0,9.45,O,LOW,92.84,0.0,NORMAL,0.8891,94.8,0.0,NONE,-0.09,0.0579
2023civil105,Ishita Reddy,FEMALE,20,CIVIL,6,2022-2023,95.98,9.45,95.71,92.34,100.0,0,9.86,O,LOW,96.02,0.0,NORMAL,1.0,94.02,0.0,NONE,0.0,0.0532
2023civil105,Ishita Reddy,FEMALE,21,CIVIL,7,2023-2024,93.68,9.52,93.52,100.0,93.17,0,9.5,O,LOW,95.56,0.0,NORMAL,0.9317,96.76,0.0,NONE,0.07,0.0515
2023ds106,Pooja Sharma,FEMALE,19,DS,1,2020-2021,100.0,8.41,79.57,98.94,91.32,0,8.57,A+,LOW,89.94,0.0,NORMAL,0.9132,89.26,0.0,NONE,0.0,0.0
2023ds106,Pooja Sharma,FEMALE,19,DS,2,2020-2021,97.14,8.57,90.87,80.71,98.43,0,8.78,A+,LOW,90.0,0.0,NORMAL,0.9843,85.79,0.0,NONE,0.16,0.0
2023ds106,Pooja Sharma,FEMALE,20,DS,3,2021-2022,99.4,8.68,96.87,85.04,93.33,0,8.83,A+,LOW,91.75,0.0,NORMAL,0.9333,90.96,0.0,NONE,0.11,0.1358
2023ds106,Pooja Sharma,FEMALE,20,DS,4,2021-2022,100.0,8.73,78.47,90.64,87.95,0,8.76,A+,LOW,85.69,0.0,NORMAL,0.8795,84.56,0.0,NONE,0.05,0.1417
2023ds106,Pooja Sharma,FEMALE,21,DS,5,2022-2023,99.78,8.73,87.05,87.02,90.41,0,8.59,A+,LOW,88.16,0.0,NORMAL,0.9041,87.04,0.0,NONE,0.0,0.1363
2023ds106,Pooja Sharma,FEMALE,21,DS,6,2022-2023,100.0,8.71,89.15,73.92,89.09,0,8.4,A+,LOW,84.05,0.0,NORMAL,0.8909,81.54,0.0,NONE,-0.02,0.1269
2023eee107,Aarav Singireddy,MALE,19,EEE,1,2020-2021,69.42,7.67,74.31,82.39,88.38,0,7.96,A,LOW,81.69,0.0744,AT_RISK,0.8838,78.35,0.0,NONE,0.0,0.0
2023eee107,Aarav Singireddy,MALE,19,EEE,2,2020-2021,73.52,7.96,84.47,78.98,78.26,0,7.76,A,LOW,80.57,0.0197,AT_RISK,0.7826,81.72,0.0,NONE,0.29,0.0
2023eee107,Aarav Singireddy,MALE,20,EEE,3,2021-2022,68.93,7.86,79.39,82.68,81.25,0,7.88,A,LOW,81.11,0.0809,AT_RISK,0.8125,81.04,0.0,NONE,-0.1,0.1473
2023eee107,Aarav Singireddy,MALE,20,EEE,4,2021-2022,72.16,7.87,85.38,73.83,85.61,0,7.8,A,LOW,81.61,0.0379,AT_RISK,0.8561,79.6,0.0,NONE,0.01,0.1219
2023eee107,Aarav Singireddy,MALE,21,EEE,5,2022-2023,72.93,7.85,72.93,78.72,86.61,0,8.02,A+,LOW,79.42,0.0276,AT_RISK,0.8661,75.82,0.0,NONE,-0.02,0.1057
2023eee107,Aarav Singireddy,MALE,21,EEE,6,2022-2023,79.85,7.88,84.87,75.11,80.08,0,7.77,A,LOW,80.02,0.0,NORMAL,0.8008,79.99,0.0,NONE,0.03,0.0958
2023eee107,Aarav Singireddy,MALE,22,EEE,7,2023-2024,81.26,7.86,74.55,87.09,86.2,0,8.4,A+,LOW,82.61,0.0,NORMAL,0.862,80.82,0.0,NONE,-0.02,0.0876
2023eee107,Aarav Singireddy,MALE,22,EEE,8,2023-2024,74.3,7.94,86.01,95.42,78.65,0,7.89,A,LOW,86.69,0.0093,AT_RISK,0.7865,90.72,0.0,NONE,0.08,0.0871
2023cs108,Sanya Singireddy,FEMALE,20,CS,1,2020-2021,85.6,8.8,88.67,73.09,82.47,0,8.63,A+,LOW,81.41,0.0,NORMAL,0.8247,80.88,0.0,NONE,0.0,0.0
2023cs108,Sanya Singireddy,FEMALE,20,CS,2,2020-2021,93.98,8.63,87.01,85.79,90.72,0,8.51,A+,LOW,87.84,0.0,NORMAL,0.9072,86.4,0.0,NONE,-0.17,0.0
2023cs108,Sanya Singireddy,FEMALE,21,CS,3,2021-2022,90.66,8.57,79.88,89.5,88.83,0,8.69,A+,LOW,86.07,0.0,NORMAL,0.8883,84.69,0.0,NONE,-0.06,0.1193
